TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
31-07-2025,31-07-2025,CM,NSE,STK,6385,INE652F01027,CCHHL,EQ,,,,,COUNTRY CLUB HOSP HOL LTD,17.59,18.5,17.59,17.93,18.13,18.13,,17.94,,,27684,499811.11,282,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,16989,INE695B01025,COUNCODOS,BE,,,,,COUNTRY CONDO S LIMITED,6.76,6.85,6.63,6.75,6.81,6.76,,6.74,,,40598,273814.98,117,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,20086,INE521J01018,CPCAP,EQ,,,,,CP CAPITAL LIMITED,168.81,169,167.08,167.27,167.25,168.82,,167.27,,,2037,341041.8,83,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,2328,INF457M01133,CPSEETF,EQ,,,,,CPSE ETF,93.86,93.86,90,90.58,90.55,91.13,,90.58,,,803506,73075210.4,6631,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,2854,INE00LO01017,CRAFTSMAN,EQ,,,,,CRAFTSMAN AUTOMATION LTD,6825,6881,6606.5,6752,6660,6863.5,,6751,,,54212,365720848.5,11755,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,16419,INE0OFK01019,CRAYONS,SM,,,,,CRAYONS ADVERTISING LTD,57.95,59.95,55,57.45,59.95,56.6,,57.45,,,8000,450500,7,F1,1000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9388,INE230B01021,CREATIVEYE,BE,,,,,CREATIVE EYE LIMITED,7.27,7.27,7.15,7.15,7.15,7.3,,7.22,,,1038,7440.79,20,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,23468,INE0R7401011,CGRAPHICS,SM,,,,,CREATIVE GRAPHICS S IND L,206.05,214.4,206,210.5,210.5,211.6,,210.5,,,25600,5347120,22,F1,800,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11155,INE985W01018,CREATIVE,EQ,,,,,CREATIVE NEWTECH LIMITED,657.65,664.25,648,661.4,662,658,,661.4,,,12363,8135393.95,652,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,4421,INE741K01010,CREDITACC,EQ,,,,,CREDITACCESS GRAMEEN LTD,1239.8,1272.8,1216.2,1248.3,1241.2,1239.8,,1248.3,,,302793,380638698.9,22117,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,20878,INE220Q01020,MUFTI,EQ,,,,,CREDO BRANDS MARKETING L,165.11,169.52,160.05,165.03,162.95,168.11,,165.04,,,156086,26014685.28,4207,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13900,INE559D01011,CREST,EQ,,,,,CREST VENTURES LIMITED,375.1,379.7,368.35,370.6,372.6,378.15,,370.55,,,4517,1690171.05,314,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,757,INE007A01025,CRISIL,EQ,,,,,CRISIL LTD,5160,5350,5130,5304,5300.5,5220,,5304,,,37743,199342403,9008,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,757850,INE0S4R01014,CRIZAC,EQ,,,,,CRIZAC LIMITED,320,341,318,332.82,334,325.54,,332.84,,,3358263,1116545003,37562,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17094,INE299U01018,CROMPTON,EQ,,,,,CROMPT GREA CON ELEC LTD,322.95,325.8,320.5,323,322.65,324.15,,323,,,1568950,508064397.6,24189,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18260,INE00NH01017,CLSL,SM,,,,,CROP LIFE SCIENCE LIMITED,58,58,56.2,57,57,58.4,,57,,,14000,800800,7,F1,2000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,8083,INE491V01019,CROWN,EQ,,,,,CROWN LIFTERS LIMITED,157.62,160.59,155.5,156.69,158.5,157.62,,156.69,,,9721,1537503.66,382,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14966,INE679A01013,CSBBANK,EQ,,,,,CSB BANK LIMITED,421.05,432.4,417.6,420.2,420,421.05,,420.2,,,494960,210014266.8,22425,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,10350,INE718F01018,CSLFINANCE,EQ,,,,,CSL FINANCE LIMITED,296,309.2,295.75,305.25,305,301.45,,305.45,,,9446,2866596,592,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9881,INE144D01012,CUBEXTUB,BE,,,,,CUBEXTUBINGS-ROLLSETT,85.8,89.35,85,89.14,89.35,85.1,,89.14,,,21262,1862185.11,258,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,1901,INE298A01020,CUMMINSIND,EQ,,,,,CUMMINS INDIA LTD,3525,3596.9,3502,3555.5,3561.6,3581.9,,3555.5,,,610344,2171112703,72958,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18520,INE509F01029,CUPID,EQ,,,,,CUPID LIMITED,148,152,148,150.89,150.87,150.37,,150.89,,,2946445,441477894.6,13522,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,30191,INE117B01020,CURAA,BE,,,,,CURA TECHNOLOGIES LIMITED,248.11,248.11,248.11,248.11,248.11,243.25,,255.35,,,12,2977.32,2,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11842,INE278G01037,CYBERMEDIA,EQ,,,,,CYBER MEDIA (INDIA) LTD.,19.4,20.09,18.6,19.91,20.09,19.14,,19.91,,,61155,1197581.29,448,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,6051,INE214A01019,CYBERTECH,EQ,,,,,CYBERTECH SYSTEMS & SOFTW,154.3,154.3,150,150.5,150.9,154.36,,150.53,,,29865,4530563.32,845,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17187,INE055S01018,CYIENTDLM,EQ,,,,,CYIENT DLM LIMITED,440.55,453.95,436.65,450.2,450.35,449.9,,450.25,,,78374,35271437.65,5063,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,5748,INE136B01020,CYIENT,EQ,,,,,CYIENT LIMITED,1215,1224,1202,1205.6,1202,1224.3,,1205.6,,,368176,446577341.8,38353,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,6249,INE0GN101014,DKEGL,SM,,,,,D K ENTERPRISES GLOBAL L,73.5,73.5,73.5,73.5,73.5,70,,73.5,,,1500,110250,1,F1,1500,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,16900,INE864X01013,DPWIRES,EQ,,,,,D P WIRES LIMITED,221.4,221.4,212,213.31,213.01,220.49,,213.31,,,20177,4337214.41,1053,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17851,INE250K01012,DLINKINDIA,EQ,,,,,D-LINK INDIA LTD,514.9,518,506.05,513,511.8,519.6,,513,,,91441,46888736.15,5098,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,936,INE266Y01019,DPABHUSHAN,EQ,,,,,D. P. ABHUSHAN LIMITED,1635,1670.7,1635,1662,1652,1665.4,,1661.9,,,45819,75711431.9,3349,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17881,INE950I01011,DBCORP,EQ,,,,,D.B.CORP LTD,262.4,273.25,262.25,269.75,269.7,267.85,,269.75,,,70436,19018062.25,3564,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,772,INE016A01026,DABUR,EQ,,,,,DABUR INDIA LTD,518.3,531.75,517.15,529,529.2,522,,529,,,3024718,1596178203,73448,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,8075,INE00R701025,DALBHARAT,EQ,,,,,DALMIA BHARAT LIMITED,2180.1,2250.2,2180.1,2235.5,2226.9,2239.5,,2235.4,,,203797,455369763.8,23483,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,781,INE495A01022,DALMIASUG,EQ,,,,,DALMIA BHARAT SUG IN LTD,368,372.15,363.95,369.15,369.3,374.05,,369.1,,,59644,22006258,3794,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,28662,INE284H01025,DAMCAPITAL,EQ,,,,,DAM CAPITAL ADVISORS LTD,221.6,225.45,218.55,221.1,221.35,226.4,,221.1,,,878316,195299623.5,10419,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17541,INE497D01022,DAMODARIND,EQ,,,,,DAMODAR INDUSTRIES LTD,36.9,37.8,36.01,36.31,36.2,37.33,,36.3,,,10939,405140.3,360,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,1116,INE688Y01022,DANGEE,BE,,,,,DANGEE DUMS LIMITED,4.48,4.69,4.4,4.52,4.58,4.57,,4.52,,,39425,176943.48,179,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25927,INE0YU901016,DANISH,SM,,,,,DANISH POWER LIMITED,934.9,969,920,958.35,962,936.2,,958.35,,,37650,35793607.5,219,F1,150,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,757107,INE04Q901010,DCCL,SM,,,,,DAR CREDIT & CAPITAL LTD,55,55,52.15,54.35,54.25,55,,54.35,,,28000,1511400,14,F1,2000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,7358,INE0IX101010,DATAPATTNS,EQ,,,,,DATA PATTERNS INDIA LTD,2530,2717.1,2520,2640.9,2635.9,2592.9,,2641,,,308382,815007126.9,36069,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11423,INE365B01017,DATAMATICS,EQ,,,,,DATAMATICS GLOBAL SER LTD,913,987,898.85,980.55,984.95,937.95,,980.5,,,552273,531844472.5,17574,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,21794,INE179G01029,DAVANGERE,EQ,,,,,DAVANGERE SUGAR COMPANY L,3.35,3.35,3.26,3.29,3.3,3.32,,3.29,,,1260010,4159008.05,2877,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,31107,INE921B01025,DBSTOCKBRO,EQ,,,,,DB (INT) STOCK BROKERS,27.5,27.98,27,27.4,27.35,27.85,,27.4,,,7673,212106.27,215,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11566,INE0A1101019,DCI,EQ,,,,,DC INFOTECH AND COMUN LTD,213.5,219.95,201.35,215.3,214.75,219.2,,215,,,22323,4759828.3,1577,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13725,INE503A01015,DCBBANK,EQ,,,,,DCB BANK LIMITED,139.9,143.9,131.8,134.57,134.26,141.94,,134.57,,,6728106,916600088.1,60782,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,23520,INE0S8401018,DCG,SM,,,,,DCG CABLES & WIRES LTD,78.8,78.8,75.15,75.2,75.2,78.9,,75.2,,,7200,546600,6,F1,1200,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,8704,INE891B01012,DCMFINSERV,BE,,,,,DCM FINANCIAL SERVICES LT,5.93,6.55,5.93,6.28,6.28,6.24,,6.28,,,5432,33407.84,39,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,805,INE498A01018,DCM,EQ,,,,,DCM LTD,104.98,105.8,100.91,104.62,105.75,105.35,,104.61,,,40641,4212496,1774,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11039,INE08KP01019,DCMNVL,EQ,,,,,DCM NOUVELLE LIMITED,185.01,185.01,180.37,181.66,181.21,184.82,,181.77,,,5825,1061551.86,320,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,7325,INE843D01027,DCMSRIND,EQ,,,,,DCM SHRIRAM IND LTD,165,173.25,163.91,168.52,168.35,168.02,,168.46,,,89795,15237622.31,2780,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,811,INE499A01024,DCMSHRIRAM,EQ,,,,,DCM SHRIRAM LIMITED,1400,1460,1400,1429.6,1427.1,1424.5,,1429.4,,,155145,223395762.3,16725,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,817,INE500A01029,DCW,EQ,,,,,DCW LTD,77.1,78.45,76.05,76.8,76.99,78.6,,76.8,,,975230,75512053.38,7493,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11895,INE0KL801015,DCXINDIA,EQ,,,,,DCX SYSTEMS LIMITED,262,267,259.3,262,261.4,268.1,,262,,,781623,206248476.8,15922,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,29098,INE0HR601026,DDEVPLSTIK,EQ,,,,,DDEV PLASTIKS IND LTD,300.65,303.8,295,297.1,296.8,306.6,,297.1,,,250847,74736993.05,12098,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,15449,INE0JWV01011,DENEERS,SM,,,,,DE NEERS TOOLS LIMITED,306,306.95,299.9,300.9,302.9,315,,300.9,,,24000,7257060,29,F1,600,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,4279,INE244A01016,DENORA,EQ,,,,,DE NORA INDIA LIMITED,905.05,914,872.1,891.65,893,970.4,,891.85,,,64662,57861614.9,3669,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,8665,INE411Y01011,DIL,BE,,,,,DEBOCK INDUSTRIES LIMITED,1.93,2,1.91,1.98,1.99,1.97,,1.98,,,179272,348937.5,343,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14838,INE583C01021,DECCANCE,EQ,,,,,DECCAN CEMENTS LIMITED,1043.05,1079.4,1022.95,1055.85,1066.2,1043.05,,1055.7,,,139533,147980259,7962,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25421,INE0S7C01019,DECCANTRAN,SM,,,,,DECCAN TRANSCON LEASING L,36.25,36.25,31,32.45,32.05,36.9,,32.45,,,252000,8077440,169,F1,1200,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24154,INE841L01016,DEEDEV,EQ,,,,,DEE DEVELOPMENT ENG LTD,280.3,284.45,275.1,279.45,279.8,285.8,,279.3,,,60242,16903479.05,2725,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,22799,INE586O01011,DEEM,SM,,,,,DEEM ROLL TECH LIMITED,59.9,59.9,59.9,59.9,59.9,59.9,,59.9,,,9000,539100,9,F1,1000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,3292,INE0FHS01024,DEEPINDS,EQ,,,,,DEEP INDUSTRIES LIMITED,464.95,490,460,477.65,479.4,474.85,,477.65,,,229887,110114591.7,10089,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25892,INE0OPA01019,DBEIL,EQ,,,,,DEEPAK BUILDERS & ENG I L,138.1,139.49,136,138.54,138.6,139.24,,138.53,,,34707,4790054.5,770,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,827,INE501A01019,DEEPAKFERT,EQ,,,,,DEEPAK FERTILIZERS & PETR,1549.7,1630,1528.3,1598.8,1606,1564.5,,1598.8,,,482920,767384357.6,35322,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,19943,INE288B01029,DEEPAKNTR,EQ,,,,,DEEPAK NITRITE LTD,1865,1880,1835,1840.4,1848,1888.6,,1840.5,,,148957,276320661.7,18651,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,22527,INE0SK801018,DELAPLEX,SM,,,,,DELAPLEX LIMITED,144.7,145,142,142.95,142.95,141,,142.95,,,8400,1200150,11,F1,600,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,9599,INE148O01028,DELHIVERY,EQ,,,,,DELHIVERY LIMITED,406.95,429.25,404.1,425.25,426.9,409.15,,425.25,,,6815743,2858356957,71199,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24395,INE726L01019,DELPHIFX,BE,,,,,DELPHI WORLD MONEY LTD,220,220,209.22,214.9,209.22,219,,214.9,,,2806,600196.07,91,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,29092,INE0XRN01019,DELTIC,SM,,,,,DELTA AUTOCORP LIMITED,82.5,82.95,80,80,80,81.9,,80,,,19000,1548750,15,F1,1000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,15044,INE124G01033,DELTACORP,EQ,,,,,DELTA CORP LIMITED,85,86.66,84.9,85.52,84.95,85,,85.49,,,1310478,111850418.6,8701,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,7909,INE393A01011,DELTAMAGNT,BE,,,,,DELTA MANUFACTURING LTD,89.01,91.8,87.5,88.08,89.49,89.99,,88.08,,,6387,563060.65,54,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,17722,INE947J01015,DEN,EQ,,,,,DEN NETWORKS LTD,37.07,37.43,36.6,37.01,37,37.63,,37.01,,,385509,14263426.52,1981,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,29256,INE0R4L01018,DENTA,EQ,,,,,DENTA WATER N INFRA SOL L,316.5,326.05,312,319.5,318,323.5,,319,,,364617,116796869.7,8738,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,8146,INE060X01026,DEVIT,EQ,,,,,DEV INFO TECHNOLOGY LTD,110.55,112.82,110.01,111.71,111.8,112.82,,111.71,,,24784,2768781.51,837,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,5373,INE872J01023,DEVYANI,EQ,,,,,DEVYANI INTERNATIONAL LTD,163.52,169.4,162.55,163.1,162.9,164.87,,163.12,,,698090,114446416.9,12095,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,10893,INE0I3401014,DBOL,EQ,,,,,DHAMPUR BIO ORGANICS LTD,80.48,81.19,78.02,79.01,79.22,80.92,,79.05,,,114697,9124051.55,1408,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,857,INE041A01016,DHAMPURSUG,EQ,,,,,DHAMPUR SUGAR MILLS LTD.,139.3,141.22,139.3,139.62,139.7,141.62,,139.6,,,56430,7904098.84,2124,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,15384,INE274G01010,DHANI,EQ,,,,,DHANI SERVICES LIMITED,62.5,62.87,61.36,61.7,61.48,63.45,,61.71,,,1470760,91460662.88,9512,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,11359,INE680A01011,DHANBANK,EQ,,,,,DHANLAXMI BANK LIMITED,26.7,27.22,26.54,27,26.95,27.16,,27,,,563292,15180125.03,2453,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,27723,INE0V9V01010,DHANLAXMI,SM,,,,,DHANLAXMI CROP SCIENCE L,45.15,45.15,44.5,45,45.15,45.15,,45,,,8000,359900,3,F1,2000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24409,INE435G01025,DHANUKA,EQ,,,,,DHANUKA AGRITECH LTD,1875,1956,1836.2,1910.2,1911.1,1891.3,,1910.5,,,224659,432714011,27140,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,2360,INE278R01034,DHARAN,BE,,,,,DHARAN INFRA-EPC LIMITED,0.42,0.42,0.41,0.42,0.42,0.4,,0.42,,,8379633,3519237.58,1630,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24750,INE0YRN01017,DHARIWAL,ST,,,,,DHARIWALCORP LIMITED,173.7,183.2,173.7,182.9,182.55,174.7,,182.9,,,51600,9349560,33,F1,1200,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13014,INE00OQ01016,DHARMAJ,BE,,,,,DHARMAJ CROP GUARD LTD,334.05,334.05,334.05,334.05,334.05,327.5,,330.85,,,10304,3442051.2,111,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,6860,INE506Z01015,DHRUV,BE,,,,,DHRUV CONSULTANCY SER LTD,68.81,70.18,68.81,70.18,70.18,68.81,,70.18,,,7069,490906.67,23,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,22233,INE320L01011,DHUNINV,EQ,,,,,DHUNSERI INVESTMENTS LTD,1499,1522.2,1478.1,1496.1,1493.7,1499.4,,1496.1,,,997,1494924.7,212,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,6227,INE341R01014,DTIL,EQ,,,,,DHUNSERI TEA & IND. LTD.,191.94,194,188.01,192.51,193.95,188.51,,192.51,,,1578,301408,180,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,15214,INE477B01010,DVL,EQ,,,,,DHUNSERI VENTURES LIMITED,358.45,359,345.05,350.25,350.1,356.1,,350.25,,,18216,6425027.55,813,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18644,INE591D01014,DIAMINESQ,EQ,,,,,DIAMINES & CHEMICALS LTD,390,413,390,402.2,398,399.45,,402.2,,,3979,1606035.95,371,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18543,INE989C01038,DIACABS,EQ,,,,,DIAMOND POWER INFRA LTD,161.89,172,158.65,169.28,169.3,163.88,,169.28,,,2935527,492304935.1,12957,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,703,INE303A01010,DICIND,EQ,,,,,DIC INDIA LIMITED,628,644.65,612,618.4,616,625.6,,618.05,,,2494,1557000.55,302,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25672,INE184O01015,DIFFNKG,EQ,,,,,DIFFUSION ENGINEERS LTD,318,339.8,313.1,332.2,330,319.95,,332.2,,,264180,87539077.4,7666,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,10358,INE03JI01017,DGCONTENT,BE,,,,,DIGICONTENT LIMITED,38,38,36.15,37.26,37.25,38.06,,37.26,,,16437,613410.87,121,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,21247,INE0PSC01024,DIGIDRIVE,EQ,,,,,DIGIDRIVE DISTRIBUTORS L,31,33.74,30.41,32.58,32.2,30.57,,32.6,,,217876,7094895.98,1588,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,19138,INE0QJ901011,DIGIKORE,SM,,,,,DIGIKORE STUDIOS LIMITED,160.05,178.5,160.05,178.5,178.5,172.55,,178.5,,,2200,379860,11,F1,200,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,16683,INE927C01020,DIGISPICE,EQ,,,,,DIGISPICE TECHNOLOGIES LT,20.53,21.56,20.53,21.12,21.56,21.23,,21.12,,,38676,816580.35,340,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,757515,INE0U4701011,DIGITIDE,EQ,,,,,DIGITIDE SOLUTIONS LTD,232,241.9,230.1,232.59,231.45,237.26,,232.6,,,541852,128078200.2,15701,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,6136,INE731U01028,DIGJAMLMTD,BE,,,,,DIGJAM LTD,56.5,56.5,55.61,55.61,55.61,56.75,,56.89,,,7403,414312.62,36,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,641,INE016M01021,DNAMEDIA,EQ,,,,,DILIGENT MEDIA CORP LTD.,4.73,4.8,4.55,4.64,4.59,4.88,,4.64,,,280889,1316661.43,502,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18086,INE917M01012,DBL,EQ,,,,,DILIP BUILDCON LIMITED,480,489,466.6,481.1,479.7,481.25,,481.1,,,157652,75899731.8,8929,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14537,INE836F01026,DISHTV,EQ,,,,,DISH TV INDIA LTD.,5.37,5.5,5.3,5.4,5.37,5.42,,5.4,,,1431558,7726625.15,2336,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,21708,INE385W01011,DCAL,BE,,,,,DISHMAN CARBO AMCIS LTD,253.95,257.9,246.1,254.25,252.3,256,,254.1,,,71043,18037359.45,951,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14479,INE753U01022,DIVGIITTS,EQ,,,,,DIVGI TORQTRANSFER SYST L,640.6,655,634,640.8,635.7,646.35,,640.8,,,4758,3040336.25,361,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,10940,INE361B01024,DIVISLAB,EQ,,,,,DIVI S LABORATORIES LTD,6556,6662.5,6552,6595.5,6593,6650,,6595.5,,,208301,1375760266,31944,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,30259,INE0NA501011,DIVINEHIRA,SM,,,,,DIVINE HIRA JEWELLERS LTD,71,71.45,66.5,71.4,71.45,72.95,,71.4,,,22400,1529840,14,F1,1600,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,24289,INE0SCO01019,DPEL,ST,,,,,DIVINE POWER ENERGY LTD,133,133,129.5,129.5,129.5,133,,129.5,,,3000,393750,2,F1,1500,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,25680,INE0QYI01019,DIVYADHAN,ST,,,,,DIVYADHAN RECYCLING IND L,51.85,51.85,50,50,50,49.4,,50,,,24000,1207500,12,F1,2000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,21690,INE935N01020,DIXON,EQ,,,,,DIXON TECHNO (INDIA) LTD,16360,16933,16128,16841,16822,16765,,16841,,,561218,9333345307,95981,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,12749,INE0B1K01014,DJML,EQ,,,,,DJ MEDIAPRINT & LOG LTD,111.04,115.08,108.76,112.65,114.2,111.6,,112.62,,,14561,1628462.06,839,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,14732,INE271C01023,DLF,EQ,,,,,DLF LIMITED,780,789.8,779.05,784.25,784.9,788.8,,784.25,,,2252239,1767648292,46913,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,6973,INE505A01010,DMCC,EQ,,,,,DMCC SPECIALITY CHEMICALS,314.9,319.05,307.95,313.8,313,315.4,,313.75,,,38858,12175082.7,1622,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,4822,INE021O01019,DODLA,EQ,,,,,DODLA DAIRY LIMITED,1273.3,1291,1261,1271.9,1277.1,1293.9,,1271.8,,,41867,53253624.7,4429,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,12124,INE966A01022,DOLATALGO,EQ,,,,,DOLAT ALGOTECH LIMITED,91.94,91.94,88.92,90.49,90.16,91.02,,90.49,,,155586,14072780.45,3041,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,20560,INE325C01035,DOLLAR,EQ,,,,,DOLLAR INDUSTRIES LIMITED,373,391.7,370.1,380.65,381,375.8,,380.65,,,47697,17953242.95,2551,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,13323,INE0JHH01011,DOLLEX,SM,,,,,DOLLEX AGROTECH LIMITED,41.5,41.85,41,41.85,41.85,41.6,,41.85,,,28000,1158200,7,F1,4000,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,18139,INE920A01037,DOLPHIN,EQ,,,,,DOLPHIN OFF ENT (IND) L,425,446,424.15,436.5,438,440,,436.65,,,3993,1748013.6,390,F1,1,,,,,
31-07-2025,31-07-2025,CM,NSE,STK,20551,INE321T01012,DOMS,EQ,,,,,DOMS INDUSTRIES LIMITED,2330,2368.9,2300,2342.6,2332,2335.3,,2343.2,,,31556,74128726.9,5487,F1,1,,,,,
