priority,symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,stockIndClosePrice,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,perChange30d,date365dAgo,date30dAgo,chartTodayPath,chart30dPath,chart365dPath,Index
"0","MANKIND","MANKINDEQN","1952.9","1993.6","1917","1978.5","1927.4","51.1","2.65","223162992832.61","2716.5","1909.7","728680","0","1429611865.6","","27.167310877967974","-3.602660103681204","-16.59","-3.71","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/MANKINDEQN.svg","https://nsearchives.nseindia.com/30d/MANKIND-EQ.svg","https://nsearchives.nseindia.com/365d/MANKIND-EQ.svg","NIFTY MIDCAP 50"
"0","MARICO","MARICOEQN","732","745.4","724.45","743","725.3","17.7","2.44","391655648592.19","813.5","622.2","1852576","0","1364570430.08","","8.666256914566688","-19.41497910639665","17.4","-8.31","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/MARICOEQN.svg","https://nsearchives.nseindia.com/30d/MARICO-EQ.svg","https://nsearchives.nseindia.com/365d/MARICO-EQ.svg","NIFTY MIDCAP 50"
"0","POLICYBZR","POLICYBZREQN","1461","1487.5","1438.3","1465.9","1434.4","31.5","2.2","498454575737.92","1978","1364","927309","0","1354455344.67","","25.889787664307377","-7.470674486803525","-12.62","-1.92","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/POLICYBZREQN.svg","https://nsearchives.nseindia.com/30d/POLICYBZR-EQ.svg","https://nsearchives.nseindia.com/365d/POLICYBZR-EQ.svg","NIFTY MIDCAP 50"
"0","GMRAIRPORT","GMRAIRPORTEQN","88","90.34","86.95","89","84.77","4.23","4.99","316681269495.44","110.36","74.96","15094837","0","1338006351.68","","19.35483870967742","-18.72998932764142","14.22","-12.49","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/GMRAIRPORTEQN.svg","https://nsearchives.nseindia.com/30d/GMRAIRPORT-EQ.svg","https://nsearchives.nseindia.com/365d/GMRAIRPORT-EQ.svg","NIFTY MIDCAP 50"
"0","SBICARD","SBICARDEQN","668","684.05","659.35","673","653.3","19.7","3.02","201177435499.8","1027.25","650.05","1813215","0","1220057977.05","","34.485276222925286","-3.5304976540266204","-21.24","-13.67","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SBICARDEQN.svg","https://nsearchives.nseindia.com/30d/SBICARD-EQ.svg","https://nsearchives.nseindia.com/365d/SBICARD-EQ.svg","NIFTY MIDCAP 50"
"0","OFSS","OFSSEQN","6610","6675","6468","6575","6445","130","2.02","155993225247.58","9950","6234.5","167921","0","1106424752.16","","33.91959798994975","-5.461544630684097","-17.41","1.87","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/OFSSEQN.svg","https://nsearchives.nseindia.com/30d/OFSS-EQ.svg","https://nsearchives.nseindia.com/365d/OFSS-EQ.svg","NIFTY MIDCAP 50"
"0","GODREJPROP","GODREJPROPEQN","1525","1562","1518.3","1541.4","1497.2","44.2","2.95","229271545626.68","2506.5","1475","715587","0","1099649698.77","","38.503889886295624","-4.501694915254244","-29.59","-12.95","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/GODREJPROPEQN.svg","https://nsearchives.nseindia.com/30d/GODREJPROP-EQ.svg","https://nsearchives.nseindia.com/365d/GODREJPROP-EQ.svg","NIFTY MIDCAP 50"
"0","APLAPOLLO","APLAPOLLOEQN","1945","1988.1","1896.9","1985","1893.9","91.1","4.81","359774556836.75","2301.4","1399.95","563124","0","1095287442.48","","13.748153297992529","-41.790778242080066","29.27","-9.59","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/APLAPOLLOEQN.svg","https://nsearchives.nseindia.com/30d/APLAPOLLO-EQ.svg","https://nsearchives.nseindia.com/365d/APLAPOLLO-EQ.svg","NIFTY MIDCAP 50"
"0","DABUR","DABUREQN","422.1","426.2","417","422.8","417.35","5.45","1.31","248369997255.18","577","416.05","2473037","0","1042607668.83","","26.72443674176776","-1.622401153707487","-16.64","-18.39","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/DABUREQN.svg","https://nsearchives.nseindia.com/30d/DABUR-EQ.svg","https://nsearchives.nseindia.com/365d/DABUR-EQ.svg","NIFTY MIDCAP 50"
"0","PIIND","PIINDEQN","2800","2810","2751","2776.9","2762.6","14.3","0.52","224342096849.68","4330","2750.1","349594","0","971783921.5","","35.86836027713626","-0.9745100178175405","-20.49","-10.63","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/PIINDEQN.svg","https://nsearchives.nseindia.com/30d/PIIND-EQ.svg","https://nsearchives.nseindia.com/365d/PIIND-EQ.svg","NIFTY MIDCAP 50"
"0","JUBLFOOD","JUBLFOODEQN","445.9","455.5","441.1","449.5","438.05","11.45","2.61","175444782300.03","727.95","436.2","2152093","0","964266789.58","","38.25125352015935","-3.049060064190741","-31.7","-13.37","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/JUBLFOODEQN.svg","https://nsearchives.nseindia.com/30d/JUBLFOOD-EQ.svg","https://nsearchives.nseindia.com/365d/JUBLFOOD-EQ.svg","NIFTY MIDCAP 50"
"0","IRCTC","IRCTCEQN","520.05","521.95","504.85","515.9","510.3","5.6","1.1","155194688880","820.25","504.85","1739708","0","892035277","","37.104541298384646","-2.188768941269675","-29.03","-16.04","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/IRCTCEQN.svg","https://nsearchives.nseindia.com/30d/IRCTC-EQ.svg","https://nsearchives.nseindia.com/365d/IRCTC-EQ.svg","NIFTY MIDCAP 50"
"0","SUPREMEIND","SUPREMEINDEQN","3750","3782.1","3683","3768.5","3704.5","64","1.73","242316888404.71","4739","3095","212380","0","793827592.6","","20.479004009284658","-21.760904684975767","7.55","-4.87","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SUPREMEINDEQN.svg","https://nsearchives.nseindia.com/30d/SUPREMEIND-EQ.svg","https://nsearchives.nseindia.com/365d/SUPREMEIND-EQ.svg","NIFTY MIDCAP 50"
"0","NHPC","NHPCEQN","76.02","76.79","74.8","76.7","75.28","1.42","1.89","241987327386.9","92.34","71.62","9600102","0","729991756.08","","16.93740524149881","-7.092990784697009","-8.28","1.23","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/NHPCEQN.svg","https://nsearchives.nseindia.com/30d/NHPC-EQ.svg","https://nsearchives.nseindia.com/365d/NHPC-EQ.svg","NIFTY MIDCAP 50"
"0","PHOENIXLTD","PHOENIXLTDEQN","1499","1520","1465.6","1509","1477.4","31.6","2.14","280811405824.15","1993","1402.5","465679","0","696343779.07","","24.28499749121927","-7.593582887700535","-10.27","-10.85","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/PHOENIXLTDEQN.svg","https://nsearchives.nseindia.com/30d/PHOENIXLTD-EQ.svg","https://nsearchives.nseindia.com/365d/PHOENIXLTD-EQ.svg","NIFTY MIDCAP 50"
"0","PRESTIGE","PRESTIGEEQN","1207.7","1217.9","1190.5","1204.4","1178.6","25.8","2.19","202599461945","1814","1048.05","490182","0","589551695.04","","33.605292171995586","-14.918181384475947","-1.3","-15.52","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/PRESTIGEEQN.svg","https://nsearchives.nseindia.com/30d/PRESTIGE-EQ.svg","https://nsearchives.nseindia.com/365d/PRESTIGE-EQ.svg","NIFTY MIDCAP 50"
"0","COLPAL","COLPALEQN","1872","1890","1840","1876.7","1849.2","27.5","1.49","246447417945.37","2747.4","1838.1","294115","0","549909756.65","","31.69178132052122","-2.099994559599594","-22.65","-16.08","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/COLPALEQN.svg","https://nsearchives.nseindia.com/30d/COLPAL-EQ.svg","https://nsearchives.nseindia.com/365d/COLPAL-EQ.svg","NIFTY MIDCAP 50"
"0","PAGEIND","PAGEINDEQN","32000","32335","31330","32250","31345","905","2.89","202873497636.76","50590","29805","14942","0","476836276.16","","36.252223759636294","-8.203321590337191","-25.22","-2.74","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/PAGEINDEQN.svg","https://nsearchives.nseindia.com/30d/PAGEIND-EQ.svg","https://nsearchives.nseindia.com/365d/PAGEIND-EQ.svg","NIFTY MIDCAP 50"
"0","OBEROIRLTY","OBEROIRLTYEQN","1434","1450.5","1418.1","1442.1","1411.5","30.6","2.17","169269347676.96","2005","1391.2","329509","0","473385809.76","","28.07481296758105","-3.6587119033927444","-13.91","-4.62","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/OBEROIRLTYEQN.svg","https://nsearchives.nseindia.com/30d/OBEROIRLTY-EQ.svg","https://nsearchives.nseindia.com/365d/OBEROIRLTY-EQ.svg","NIFTY MIDCAP 50"
"1","NIFTY MIDCAP 100","NIFTY MIDCAP 100","53878.3","54315.95","52958.8","54087","52717.55","1369.449999999997","2.6","283700542.16","61548.85","46966.6","1077871613","0","187894049050.7","24-Mar-2026 16:00:00","12.123459658466404","-15.16056090924189","2.98","-8.43","21-Mar-2025","20-Feb-2026","https://nsearchives.nseindia.com/today/NIFTY-MIDCAP-100.svg","https://nsearchives.nseindia.com/30d/NIFTY-MIDCAP-100.svg","https://nsearchives.nseindia.com/365d/NIFTY-MIDCAP-100.svg","NIFTY MIDCAP 100"
"0","BSE","BSEEQN","2800","2812.9","2728.2","2812","2714.4","97.6","3.6","1145875815120.6","3227","1484.33","4092016","0","11389349052.96","","12.86024171056709","-89.44574319726746","81.22","2.21","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/BSEEQN.svg","https://nsearchives.nseindia.com/30d/BSE-EQ.svg","https://nsearchives.nseindia.com/365d/BSE-EQ.svg","NIFTY MIDCAP 100"
"0","DIXON","DIXONEQN","10200","10260","9950","10163","9894","269","2.72","417652463405.64","18471","9630","632179","0","6390855555.75","","44.97861512641438","-5.53478712357217","-30.43","-3.44","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/DIXONEQN.svg","https://nsearchives.nseindia.com/30d/DIXON-EQ.svg","https://nsearchives.nseindia.com/365d/DIXON-EQ.svg","NIFTY MIDCAP 100"
"0","POLYCAB","POLYCABEQN","7001.5","7141","6774.5","7068","6795","273","4.02","371157065683.73","8722","4567","902790","0","6320775850.2","","18.963540472368724","-54.76242610028465","40.64","-12.96","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/POLYCABEQN.svg","https://nsearchives.nseindia.com/30d/POLYCAB-EQ.svg","https://nsearchives.nseindia.com/365d/POLYCAB-EQ.svg","NIFTY MIDCAP 100"
"0","WAAREEENER","WAAREEENEREQN","3135","3137","3016.3","3086","3064.6","21.4","0.7","294804257720.5","3865","1863","1849707","0","5698558828.53","","20.155239327296247","-65.64680622651638","26.93","2.07","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/WAAREEENEREQN.svg","https://nsearchives.nseindia.com/30d/WAAREEENER-EQ.svg","https://nsearchives.nseindia.com/365d/WAAREEENER-EQ.svg","NIFTY MIDCAP 100"
"0","PERSISTENT","PERSISTENTEQN","4804","4927.7","4708","4919.3","4724.5","194.8","4.12","533799809035.68","6599","4148.95","1086416","0","5280427190.56","","25.4538566449462","-18.567348365249046","-9.26","5.52","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/PERSISTENTEQN.svg","https://nsearchives.nseindia.com/30d/PERSISTENT-EQ.svg","https://nsearchives.nseindia.com/365d/PERSISTENT-EQ.svg","NIFTY MIDCAP 100"
"0","MUTHOOTFIN","MUTHOOTFINEQN","3141","3165.5","3047.1","3135.4","3115.6","19.8","0.64","335302070900.12","4149.5","1965","1645283","0","5119610658.27","","24.439089046873114","-59.56234096692113","33.28","-10.26","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/MUTHOOTFINEQN.svg","https://nsearchives.nseindia.com/30d/MUTHOOTFIN-EQ.svg","https://nsearchives.nseindia.com/365d/MUTHOOTFIN-EQ.svg","NIFTY MIDCAP 100"
"0","INDUSINDBK","INDUSINDBKEQN","789.85","802.15","771.7","798","778.35","19.65","2.52","524075785067.36","968.85","633.6","6347812","0","4998648037.52","","17.634308716519588","-25.946969696969692","19.2","-14.32","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/INDUSINDBKEQN.svg","https://nsearchives.nseindia.com/30d/INDUSINDBK-EQ.svg","https://nsearchives.nseindia.com/365d/INDUSINDBK-EQ.svg","NIFTY MIDCAP 100"
"0","IDEA","IDEAEQN","9.08","9.08","8.72","8.95","8.7","0.25","2.87","246428096609.98","12.8","6.12","544357109","0","4828447556.83","","30.078125000000007","-46.241830065359466","21.93","-17.97","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/IDEAEQN.svg","https://nsearchives.nseindia.com/30d/IDEA-EQ.svg","https://nsearchives.nseindia.com/365d/IDEA-EQ.svg","NIFTY MIDCAP 100"
"0","CUMMINSIND","CUMMINSINDEQN","4525","4670.8","4525","4625","4518","107","2.37","623327581800","4987","2580","911230","0","4204479006.1","","7.258873069981953","-79.26356589147287","51.33","-5.81","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/CUMMINSINDEQN.svg","https://nsearchives.nseindia.com/30d/CUMMINSIND-EQ.svg","https://nsearchives.nseindia.com/365d/CUMMINSIND-EQ.svg","NIFTY MIDCAP 100"
"0","HINDPETRO","HINDPETROEQN","331","338.45","319.6","336.1","319.15","16.95","5.31","321885450915.96","508.45","316.2","11512642","0","3817476960.78","","33.897138361687475","-6.293485135989891","-7.13","-24.82","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/HINDPETROEQN.svg","https://nsearchives.nseindia.com/30d/HINDPETRO-EQ.svg","https://nsearchives.nseindia.com/365d/HINDPETRO-EQ.svg","NIFTY MIDCAP 100"
"0","SWIGGY","SWIGGYEQN","280.95","282.3","268.4","276.95","272.55","4.4","1.61","369134481502.54","474","266.95","13687388","0","3779635322.32","","41.57172995780591","-3.746019853905226","-21.2","-11.8","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SWIGGYEQN.svg","https://nsearchives.nseindia.com/30d/SWIGGY-EQ.svg","https://nsearchives.nseindia.com/365d/SWIGGY-EQ.svg","NIFTY MIDCAP 100"
"0","POWERINDIA","POWERINDIAEQN","25085","25400","24530","25095","24255","840","3.46","318270353116.46","26325","10400","146462","0","3664050106.34","","4.672364672364672","-141.29807692307693","104.77","0.77","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/POWERINDIAEQN.svg","https://nsearchives.nseindia.com/30d/POWERINDIA-EQ.svg","https://nsearchives.nseindia.com/365d/POWERINDIA-EQ.svg","NIFTY MIDCAP 100"
"0","NATIONALUM","NATIONALUMEQN","358.55","359.75","350.65","354.05","349.75","4.3","1.23","316615244407.73","431.5","137.75","9633884","0","3420028820","","17.949015063731167","-157.02359346642467","89.29","3.22","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/NATIONALUMEQN.svg","https://nsearchives.nseindia.com/30d/NATIONALUM-EQ.svg","https://nsearchives.nseindia.com/365d/NATIONALUM-EQ.svg","NIFTY MIDCAP 100"
"0","COFORGE","COFORGEEQN","1127","1127.9","1083","1111.9","1100.4","11.5","1.05","372063096971.37","1994","1008.1","3020611","0","3357288302.06","","44.23771313941825","-10.296597559765903","-28.45","-8.27","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/COFORGEEQN.svg","https://nsearchives.nseindia.com/30d/COFORGE-EQ.svg","https://nsearchives.nseindia.com/365d/COFORGE-EQ.svg","NIFTY MIDCAP 100"
"0","SRF","SRFEQN","2470","2479.8","2386.9","2479.8","2391.5","88.3","3.69","359033801234.49","3325","2381","1285249","0","3126483864.91","","25.419548872180446","-4.149517009659815","-17.1","-4.02","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SRFEQN.svg","https://nsearchives.nseindia.com/30d/SRF-EQ.svg","https://nsearchives.nseindia.com/365d/SRF-EQ.svg","NIFTY MIDCAP 100"
"0","LUPIN","LUPINEQN","2325","2348.9","2280.5","2331.3","2296.7","34.6","1.51","563880087103.82","2377.6","1795.2","1275818","0","2955700318.78","","1.9473418573351164","-29.86296791443851","9.97","3.6","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/LUPINEQN.svg","https://nsearchives.nseindia.com/30d/LUPIN-EQ.svg","https://nsearchives.nseindia.com/365d/LUPIN-EQ.svg","NIFTY MIDCAP 100"
"0","VMM","VMMEQN","102.4","107.64","100.8","107.5","99.68","7.82","7.85","228155911029.41","157.6","96.3","27135848","0","2857404794.4","","31.78934010152284","-11.630321910695745","4.11","-13.02","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/VMMEQN.svg","https://nsearchives.nseindia.com/30d/VMM-EQ.svg","https://nsearchives.nseindia.com/365d/VMM-EQ.svg","NIFTY MIDCAP 100"
"0","ASHOKLEY","ASHOKLEYEQN","166.3","168.01","162.3","167.5","161.98","5.52","3.41","477930904076.39","215.42","95.93","16357599","0","2709472698.36","","22.244916906508212","-74.6064838945064","57.62","-20.31","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ASHOKLEYEQN.svg","https://nsearchives.nseindia.com/30d/ASHOKLEY-EQ.svg","https://nsearchives.nseindia.com/365d/ASHOKLEY-EQ.svg","NIFTY MIDCAP 100"
"0","SUZLON","SUZLONEQN","41.3","41.3","39.95","41.12","39.94","1.18","2.95","497657279444.7","74.3","38.19","65440981","0","2666065565.94","","44.65679676985195","-7.672165488347735","-28.99","-6.82","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SUZLONEQN.svg","https://nsearchives.nseindia.com/30d/SUZLON-EQ.svg","https://nsearchives.nseindia.com/365d/SUZLON-EQ.svg","NIFTY MIDCAP 100"
"0","PREMIERENE","PREMIERENEEQN","880","904.85","868.4","886.3","866.55","19.75","2.28","102036800103.65","1163.9","660","3008287","0","2663386895.45","","23.850846292636835","-34.28787878787878","-3.79","14.06","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/PREMIERENEEQN.svg","https://nsearchives.nseindia.com/30d/PREMIERENE-EQ.svg","https://nsearchives.nseindia.com/365d/PREMIERENE-EQ.svg","NIFTY MIDCAP 100"
"0","SAIL","SAILEQN","146.46","147.5","143.3","145.9","143.04","2.86","2","210334080472.27","168.21","101.13","17464379","0","2543686801.35","","13.263182926104275","-44.26975180460794","24.45","-8.91","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/SAILEQN.svg","https://nsearchives.nseindia.com/30d/SAIL-EQ.svg","https://nsearchives.nseindia.com/365d/SAIL-EQ.svg","NIFTY MIDCAP 100"
"0","MFSL","MFSLEQN","1594.9","1599","1548.2","1580","1567.5","12.5","0.8","415362061263.9","1892.5","1085","1556964","0","2455768177.92","","16.512549537648614","-45.6221198156682","36.52","-14.22","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/MFSLEQN.svg","https://nsearchives.nseindia.com/30d/MFSL-EQ.svg","https://nsearchives.nseindia.com/365d/MFSL-EQ.svg","NIFTY MIDCAP 100"
"0","HEROMOTOCO","HEROMOTOCOEQN","5185","5317","5124.5","5258","5065","193","3.81","680557001560.47","6388.5","3344","435050","0","2270552053","","17.69585974798466","-57.23684210526316","44.99","-4.59","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/HEROMOTOCOEQN.svg","https://nsearchives.nseindia.com/30d/HEROMOTOCO-EQ.svg","https://nsearchives.nseindia.com/365d/HEROMOTOCO-EQ.svg","NIFTY MIDCAP 100"
"0","AUROPHARMA","AUROPHARMAEQN","1303","1310","1255.4","1279.8","1278.7","1.1","0.09","356958234876.49","1319.8","1010","1769183","0","2254982959.97","","3.0307622367025306","-26.71287128712871","5.8","9.91","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/AUROPHARMAEQN.svg","https://nsearchives.nseindia.com/30d/AUROPHARMA-EQ.svg","https://nsearchives.nseindia.com/365d/AUROPHARMA-EQ.svg","NIFTY MIDCAP 100"
"0","UNIONBANK","UNIONBANKEQN","173.51","175.5","170.8","173.61","168.58","5.03","2.98","334526046680.11","205.49","112.52","12443272","0","2160152019.2","","15.51413694097036","-54.29257020974051","36.21","-13.46","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/UNIONBANKEQN.svg","https://nsearchives.nseindia.com/30d/UNIONBANK-EQ.svg","https://nsearchives.nseindia.com/365d/UNIONBANK-EQ.svg","NIFTY MIDCAP 100"
"0","ABCAPITAL","ABCAPITALEQN","301.65","305.4","296.2","303.2","294.95","8.25","2.8","232148425586.6","369.3","169.43","6960890","0","2097803419.3","","17.89872732196047","-78.95295992445256","64.26","-13.2","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/ABCAPITALEQN.svg","https://nsearchives.nseindia.com/30d/ABCAPITAL-EQ.svg","https://nsearchives.nseindia.com/365d/ABCAPITAL-EQ.svg","NIFTY MIDCAP 100"
"0","BHARATFORG","BHARATFORGEQN","1700","1724.4","1649.4","1710","1648.6","61.4","3.72","454662819710.38","1935.5","919.1","1227249","0","2083795167.06","","11.650736243864634","-86.05157219018605","42.33","-7.98","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/BHARATFORGEQN.svg","https://nsearchives.nseindia.com/30d/BHARATFORG-EQ.svg","https://nsearchives.nseindia.com/365d/BHARATFORG-EQ.svg","NIFTY MIDCAP 100"
"0","FORTIS","FORTISEQN","818","819.5","795.7","808.7","799.2","9.5","1.19","420251760724.4","1104.3","595.8","2503169","0","2026565622.4","","26.76808838178031","-35.7334676065794","23.81","-12.05","24-Mar-2025","24-Feb-2026","https://nsearchives.nseindia.com/today/FORTISEQN.svg","https://nsearchives.nseindia.com/30d/FORTIS-EQ.svg","https://nsearchives.nseindia.com/365d/FORTIS-EQ.svg","NIFTY MIDCAP 100"
